Latitude,Longitude,Sample Date,pet,ppt,soil,aet,water_deficit
-29.161667,23.696389,17-10-2013,225.5,33.300000000000004,0.1,31.6,193.89999961853027
-29.744167,29.905833,17-10-2013,155.1,57.0,29.1,104.200005,50.899995422363276
-27.671111,27.236944,17-10-2013,178.40001,51.400000000000006,0.8,48.8,129.60001076293946
-34.250556,20.9925,17-10-2013,168.1,51.7,3.1000001,49.3,118.80000076293945
-29.380556,30.2775,21-10-2013,147.8,54.1,28.5,100.3,47.4999969482422
-33.818056,19.694722,21-10-2013,193.40001,38.1,5.4,37.100002,156.30000771118165
-27.01011111,26.69808333,22-10-2013,181.0,69.60000000000001,0.7,66.1,114.9000015258789
-34.065833,20.404167,22-10-2013,175.5,40.900000000000006,3.2,39.100002,136.39999771118164
-25.127778,27.628889,22-10-2013,180.2,76.60000000000001,1.9,72.8,107.39999694824218
-25.20639,27.558,22-10-2013,178.40001,77.60000000000001,1.9,73.8,104.6000069482422
-24.69514,27.40906,22-10-2013,180.3,81.9,2.3,77.9,102.3999984741211
-26.648056,27.089444,22-10-2013,171.1,75.2,1.0,71.5,99.6
-26.970278,27.211111,22-10-2013,172.7,67.9,1.0,64.5,108.19999999999999
-26.880278,26.965,22-10-2013,173.7,71.2,1.0,67.700005,105.99999542236327
-26.73806,27.59194,22-10-2013,166.2,73.8,1.1,70.1,96.1000015258789
-26.45,28.085833,22-10-2013,163.6,75.2,1.3000001,71.5,92.1
-26.98472222,26.63227778,22-10-2013,180.40001,72.60000000000001,0.8,69.0,111.40001000000001
-28.141944,26.417778,22-10-2013,189.0,43.6,0.7,41.4,147.5999984741211
-29.042222,24.6,22-10-2013,216.6,42.6,0.1,40.4,176.1999984741211
-29.028629,24.638389,22-10-2013,215.2,44.1,0.1,41.9,173.29999847412108
-33.501667,21.624167,22-10-2013,179.1,52.5,0.1,49.9,129.1999984741211
-34.075556,20.145556,22-10-2013,178.0,43.1,5.6,41.8,136.20000076293945
-28.760833,17.730278,23-10-2013,240.3,15.9,0.0,15.1,225.19999961853028
-29.161667,23.696389,23-10-2013,225.5,33.300000000000004,0.1,31.6,193.89999961853027
-29.140556,31.391944,23-10-2013,157.1,65.10000000000001,8.6,63.100002,93.99999771118163
-28.801278,31.955389,23-10-2013,159.1,63.8,6.4,61.4,97.69999847412109
-27.169444,29.233889,23-10-2013,155.5,70.0,2.5,66.6,88.9000015258789
-26.861111,28.884722,23-10-2013,158.2,72.7,1.5,69.1,89.1000015258789
-27.00222,28.76528,23-10-2013,158.8,69.60000000000001,1.4,66.1,92.70000152587892
-26.970278,27.211111,23-10-2013,172.7,67.9,1.0,64.5,108.19999999999999
-27.38972222,26.46388889,23-10-2013,189.40001,58.8,0.8,55.9,133.5000084741211
-26.98472222,26.63227778,23-10-2013,180.40001,72.60000000000001,0.8,69.0,111.40001000000001
-27.398611,26.614722,23-10-2013,187.40001,58.5,0.8,55.600002,131.80000771118165
-27.671111,27.236944,23-10-2013,178.40001,51.400000000000006,0.8,48.8,129.60001076293946
-34.405833,19.600556,23-10-2013,156.6,53.8,8.900001,53.0,103.6
-28.058889,30.373611,23-10-2013,157.90001,67.4,14.6,71.8,86.1000069482422
-33.897778,20.012778,23-10-2013,180.6,38.400000000000006,4.7000003,37.3,143.30000076293945
-28.747778,31.745833,24-10-2013,160.1,62.400000000000006,4.9,59.7,100.39999923706054
-27.5275,30.858056,24-10-2013,151.7,82.2,20.300001,89.0,62.69999999999999
-28.116667,26.725278,24-10-2013,184.7,43.6,0.7,41.4,143.29999847412108
-34.329722,18.990278,24-10-2013,154.90001,55.0,17.5,56.9,98.0000084741211
-27.573056,24.746389,25-10-2013,203.0,66.3,0.3,63.0,140.0
-25.99136,27.84208,28-10-2013,165.8,90.0,6.0,86.4,79.3999984741211
-29.7775,29.470833,28-10-2013,146.0,76.80000000000001,15.8,100.1,45.900001525878906
-29.987778,29.851667,28-10-2013,150.6,61.6,30.9,111.700005,38.899995422363276
-29.744167,29.905833,28-10-2013,155.1,57.0,29.1,104.200005,50.899995422363276
-26.45,28.085833,28-10-2013,163.6,75.2,1.3000001,71.5,92.1
-27.01011111,26.69808333,29-10-2013,181.0,69.60000000000001,0.7,66.1,114.9000015258789
-25.73411,27.21422,29-10-2013,168.6,95.8,9.5,93.8,74.79999694824218
-30.733889,29.828333,29-10-2013,150.2,66.3,25.5,106.9,43.29999847412108
-27.00222,28.76528,29-10-2013,158.8,69.60000000000001,1.4,66.1,92.70000152587892
-26.648056,27.089444,29-10-2013,171.1,75.2,1.0,71.5,99.6
-26.970278,27.211111,29-10-2013,172.7,67.9,1.0,64.5,108.19999999999999
-26.880278,26.965,29-10-2013,173.7,71.2,1.0,67.700005,105.99999542236327
-27.802778,28.768333,29-10-2013,154.3,62.5,11.0,71.0,83.30000000000001
-26.98472222,26.63227778,29-10-2013,180.40001,72.60000000000001,0.8,69.0,111.40001000000001
-25.45963889,28.26430556,29-10-2013,170.7,79.0,1.5,75.1,95.6000015258789
-28.338333,31.373611,29-10-2013,156.6,67.60000000000001,4.2000003,64.6,92.0000015258789
-28.068333,31.55,29-10-2013,162.5,63.7,4.4,60.8,101.70000076293945
-25.81048333,27.90955222,30-10-2013,168.90001,87.4,1.4,83.1,85.80001152587892
-30.830556,26.921389,30-10-2013,186.7,35.5,0.8,33.7,152.99999923706054
-30.398056,30.601944,30-10-2013,156.6,71.2,29.800001,118.9,37.69999847412109
-30.160091,27.40124,30-10-2013,172.7,40.5,0.90000004,38.5,134.2
-30.336111,27.359444,30-10-2013,175.0,41.3,0.90000004,39.3,135.70000076293945
-28.883333,27.89,30-10-2013,160.1,48.6,9.1,52.4,107.69999847412109
-28.768056,20.720556,30-10-2013,253.7,28.8,0.0,27.4,226.30000038146972
-31.104278,29.399722,30-10-2013,154.0,65.9,21.1,98.8,55.19999694824219
-31.396,29.2651,30-10-2013,155.6,67.8,18.300001,95.8,59.79999694824218
-31.554722,29.245556,30-10-2013,147.0,71.2,18.6,99.6,47.400001525878906
-28.44555556,32.325,13-02-2014,140.7,223.9,74.8,140.7,3.0517578011313162e-06
-30.13573889,30.67422222,31-10-2013,156.5,58.0,29.5,105.700005,50.79999542236328
-28.69485,28.23487,31-10-2013,155.3,51.2,9.2,56.600002,98.69999771118165
-28.883333,27.89,31-10-2013,160.1,48.6,9.1,52.4,107.69999847412109
-31.436944,20.474722,31-10-2013,217.3,31.8,0.0,30.2,187.09999923706056
-30.570833,29.150556,31-10-2013,150.2,66.0,18.4,94.200005,55.99999542236327
-29.744167,29.905833,01-11-2013,155.1,57.0,29.1,104.200005,50.899995422363276
-30.568333,29.422778,01-11-2013,150.8,64.4,23.0,100.700005,50.09999542236329
-31.031389,28.883333,01-11-2013,151.5,63.900000000000006,20.6,96.200005,55.29999542236328
-30.77586667,29.03221667,01-11-2013,155.1,62.400000000000006,18.0,90.1,65.0000015258789
-29.803611,30.516111,01-11-2013,150.2,41.7,30.800001,92.5,57.69999999999999
-26.73806,27.59194,04-11-2013,166.2,73.8,1.1,70.1,96.1000015258789
-26.45,28.085833,04-11-2013,163.6,75.2,1.3000001,71.5,92.1
-27.3,28.586944,04-11-2013,159.8,67.0,4.7000003,64.3,95.4999969482422
-26.98472222,26.63227778,04-11-2013,180.40001,72.60000000000001,0.8,69.0,111.40001000000001
-33.38056,19.30167,04-11-2013,190.6,36.7,8.0,36.4,154.1999984741211
-32.502778,19.535833,04-11-2013,214.8,15.7,0.5,14.900001,199.89999942779542
-27.01011111,26.69808333,05-11-2013,181.0,69.60000000000001,0.7,66.1,114.9000015258789
-31.860278,18.6875,05-11-2013,217.5,14.9,0.5,14.2,203.30000019073486
-24.679167,30.8025,05-11-2013,140.1,121.2,94.6,129.6,10.49999389648437
-33.980556,21.653333,05-11-2013,162.6,55.6,1.5,52.9,109.69999847412109
-25.127778,27.628889,05-11-2013,180.2,76.60000000000001,1.9,72.8,107.39999694824218
-24.39619444,27.08983333,05-11-2013,180.5,77.10000000000001,2.5,73.3,107.19999694824219
-24.69514,27.40906,05-11-2013,180.3,81.9,2.3,77.9,102.3999984741211
-27.169444,29.233889,05-11-2013,155.5,70.0,2.5,66.6,88.9000015258789
-26.861111,28.884722,05-11-2013,158.2,72.7,1.5,69.1,89.1000015258789
-26.98472222,26.63227778,05-11-2013,180.40001,72.60000000000001,0.8,69.0,111.40001000000001
-27.398611,26.614722,05-11-2013,187.40001,58.5,0.8,55.600002,131.80000771118165
-27.671111,27.236944,05-11-2013,178.40001,51.400000000000006,0.8,48.8,129.60001076293946
-32.595833,19.009444,05-11-2013,215.3,18.4,6.2000003,18.2,197.09999923706056
-29.641944,30.6875,06-11-2013,153.8,30.5,30.9,78.3,75.4999969482422
-25.20639,27.558,06-11-2013,178.40001,77.60000000000001,1.9,73.8,104.6000069482422
-27.00222,28.76528,06-11-2013,158.8,69.60000000000001,1.4,66.1,92.70000152587892
-27.02314,28.59389,06-11-2013,160.8,69.2,1.4,65.8,94.9999969482422
-26.970278,27.211111,06-11-2013,172.7,67.9,1.0,64.5,108.19999999999999
-26.880278,26.965,06-11-2013,173.7,71.2,1.0,67.700005,105.99999542236327
-27.273889,28.49,06-11-2013,160.1,67.2,3.8,64.3,95.79999694824218
-27.4275,28.525833,06-11-2013,159.0,65.10000000000001,8.400001,65.0,94.0
-33.13083,18.86278,06-11-2013,193.6,26.1,9.7,26.800001,166.79999885559081
-33.7075,18.97444444,06-11-2013,195.7,36.2,11.8,36.9,158.79999847412108
-32.94583,18.33667,06-11-2013,191.7,17.6,6.1,17.800001,173.8999988555908
-24.058889,31.237222,07-11-2013,152.3,73.4,1.0,69.700005,82.59999542236329
-27.602222,29.942778,07-11-2013,161.7,73.8,11.900001,74.0,87.69999999999999
-27.3,28.586944,07-11-2013,159.8,67.0,4.7000003,64.3,95.4999969482422
-27.902778,24.615556,07-11-2013,211.90001,59.0,0.2,56.0,155.90001
-28.69485,28.23487,07-11-2013,155.3,51.2,9.2,56.600002,98.69999771118165
-33.31388889,19.07472222,07-11-2013,200.1,30.1,10.8,30.9,169.20000038146972
-27.573056,24.746389,08-11-2013,203.0,66.3,0.3,63.0,140.0
-27.573056,24.746389,10-11-2013,203.0,66.3,0.3,63.0,140.0
-28.760833,17.730278,11-11-2013,240.3,15.9,0.0,15.1,225.19999961853028
-29.161667,23.696389,11-11-2013,225.5,33.300000000000004,0.1,31.6,193.89999961853027
-25.99136,27.84208,11-11-2013,165.8,90.0,6.0,86.4,79.3999984741211
-26.861111,28.884722,11-11-2013,158.2,72.7,1.5,69.1,89.1000015258789
-30.86013889,29.07125,11-11-2013,155.0,61.5,19.0,91.1,63.900001525878906
-27.01011111,26.69808333,12-11-2013,181.0,69.60000000000001,0.7,66.1,114.9000015258789
-25.73411,27.21422,12-11-2013,168.6,95.8,9.5,93.8,74.79999694824218
-22.769722,30.886944,12-11-2013,148.0,120.8,6.2000003,115.200005,32.79999542236328
-27.00222,28.76528,12-11-2013,158.8,69.60000000000001,1.4,66.1,92.70000152587892
-26.648056,27.089444,12-11-2013,171.1,75.2,1.0,71.5,99.6
-26.970278,27.211111,12-11-2013,172.7,67.9,1.0,64.5,108.19999999999999
-26.880278,26.965,12-11-2013,173.7,71.2,1.0,67.700005,105.99999542236327
-26.98472222,26.63227778,12-11-2013,180.40001,72.60000000000001,0.8,69.0,111.40001000000001
-33.08883333,19.21878333,12-11-2013,189.8,31.5,7.0,31.1,158.69999961853028
-25.45963889,28.26430556,12-11-2013,170.7,79.0,1.5,75.1,95.6000015258789
-29.161667,23.696389,13-11-2013,225.5,33.300000000000004,0.1,31.6,193.89999961853027
-25.81048333,27.90955222,13-11-2013,168.90001,87.4,1.4,83.1,85.80001152587892
-22.43772222,31.07805556,13-11-2013,156.1,104.5,0.4,99.3,56.79999694824218
-28.75,30.442778,13-11-2013,167.2,50.2,8.6,50.100002,117.09999771118163
-29.161667,30.629722,13-11-2013,146.8,50.900000000000006,25.7,83.1,63.70000152587892
-28.141944,26.417778,13-11-2013,189.0,43.6,0.7,41.4,147.5999984741211
-28.1175,26.719444,13-11-2013,184.7,43.6,0.7,41.4,143.29999847412108
-29.160278,26.573333,13-11-2013,192.6,31.6,0.7,30.1,162.49999961853027
-29.033333,23.983333,13-11-2013,219.8,38.3,0.2,36.4,183.3999984741211
-34.02861,22.22222,13-11-2013,147.90001,75.60000000000001,2.3,71.9,76.0000084741211
-34.005833,22.351111,13-11-2013,144.8,85.5,2.6000001,81.4,63.399998474121105
-23.658056,31.05,14-11-2013,152.2,69.2,0.90000004,65.8,86.39999694824218
-29.744167,29.905833,14-11-2013,155.1,57.0,29.1,104.200005,50.899995422363276
-27.273889,28.49,14-11-2013,160.1,67.2,3.8,64.3,95.79999694824218
-27.4275,28.525833,14-11-2013,159.0,65.10000000000001,8.400001,65.0,94.0
-27.3,28.586944,14-11-2013,159.8,67.0,4.7000003,64.3,95.4999969482422
-27.398611,26.614722,14-11-2013,187.40001,58.5,0.8,55.600002,131.80000771118165
-27.671111,27.236944,14-11-2013,178.40001,51.400000000000006,0.8,48.8,129.60001076293946
-34.031944,22.053333,15-11-2013,151.6,71.10000000000001,2.0,67.6,84.0000015258789
-34.039722,22.133333,15-11-2013,150.2,73.3,2.2,69.8,80.39999694824218
-24.925278,29.324444,18-11-2013,172.3,65.7,1.2,62.4,109.8999984741211
-29.380556,30.2775,18-11-2013,147.8,54.1,28.5,100.3,47.4999969482422
-26.73806,27.59194,18-11-2013,166.2,73.8,1.1,70.1,96.1000015258789
-26.45,28.085833,18-11-2013,163.6,75.2,1.3000001,71.5,92.1
-33.870833,20.003333,18-11-2013,180.40001,36.2,4.7000003,35.3,145.10001076293946
-33.818056,19.694722,18-11-2013,193.40001,38.1,5.4,37.100002,156.30000771118165
-27.01011111,26.69808333,19-11-2013,181.0,69.60000000000001,0.7,66.1,114.9000015258789
-34.065833,20.404167,19-11-2013,175.5,40.900000000000006,3.2,39.100002,136.39999771118164
-25.20639,27.558,19-11-2013,178.40001,77.60000000000001,1.9,73.8,104.6000069482422
-24.69514,27.40906,19-11-2013,180.3,81.9,2.3,77.9,102.3999984741211
-28.747778,31.745833,19-11-2013,160.1,62.400000000000006,4.9,59.7,100.39999923706054
-27.169444,29.233889,19-11-2013,155.5,70.0,2.5,66.6,88.9000015258789
-26.861111,28.884722,19-11-2013,158.2,72.7,1.5,69.1,89.1000015258789
-27.00222,28.76528,19-11-2013,158.8,69.60000000000001,1.4,66.1,92.70000152587892
-26.648056,27.089444,19-11-2013,171.1,75.2,1.0,71.5,99.6
-26.970278,27.211111,19-11-2013,172.7,67.9,1.0,64.5,108.19999999999999
-26.880278,26.965,19-11-2013,173.7,71.2,1.0,67.700005,105.99999542236327
-27.3,28.586944,19-11-2013,159.8,67.0,4.7000003,64.3,95.4999969482422
-26.98472222,26.63227778,19-11-2013,180.40001,72.60000000000001,0.8,69.0,111.40001000000001
-27.671111,27.236944,19-11-2013,178.40001,51.400000000000006,0.8,48.8,129.60001076293946
-31.396,29.2651,19-11-2013,155.6,67.8,18.300001,95.8,59.79999694824218
-31.554722,29.245556,19-11-2013,147.0,71.2,18.6,99.6,47.400001525878906
-34.075556,20.145556,19-11-2013,178.0,43.1,5.6,41.8,136.20000076293945
-29.161667,23.696389,20-11-2013,225.5,33.300000000000004,0.1,31.6,193.89999961853027
-25.127778,27.628889,20-11-2013,180.2,76.60000000000001,1.9,72.8,107.39999694824218
-28.801278,31.955389,20-11-2013,159.1,63.8,6.4,61.4,97.69999847412109
-27.937778,31.209444,20-11-2013,158.3,65.5,5.2000003,62.600002,95.69999771118165
-28.404444,30.013056,20-11-2013,163.7,60.5,11.3,62.2,101.49999923706054
-27.273889,28.49,20-11-2013,160.1,67.2,3.8,64.3,95.79999694824218
-28.883333,27.89,20-11-2013,160.1,48.6,9.1,52.4,107.69999847412109
-30.568333,29.422778,20-11-2013,150.8,64.4,23.0,100.700005,50.09999542236329
-31.104278,29.399722,20-11-2013,154.0,65.9,21.1,98.8,55.19999694824219
-34.250556,20.9925,20-11-2013,168.1,51.7,3.1000001,49.3,118.80000076293945
-34.329722,18.990278,20-11-2013,154.90001,55.0,17.5,56.9,98.0000084741211
-25.57877778,29.12747222,20-11-2013,167.40001,83.9,1.4,79.700005,87.70000542236329
-27.5275,30.858056,21-11-2013,151.7,82.2,20.300001,89.0,62.69999999999999
-28.116667,26.725278,21-11-2013,184.7,43.6,0.7,41.4,143.29999847412108
-28.69485,28.23487,21-11-2013,155.3,51.2,9.2,56.600002,98.69999771118165
-30.86013889,29.07125,21-11-2013,155.0,61.5,19.0,91.1,63.900001525878906
-30.570833,29.150556,21-11-2013,150.2,66.0,18.4,94.200005,55.99999542236327
-30.77586667,29.03221667,21-11-2013,155.1,62.400000000000006,18.0,90.1,65.0000015258789
-34.405833,19.600556,21-11-2013,156.6,53.8,8.900001,53.0,103.6
-33.897778,20.012778,21-11-2013,180.6,38.400000000000006,4.7000003,37.3,143.30000076293945
-27.902778,24.615556,22-11-2013,211.90001,59.0,0.2,56.0,155.90001
-31.031389,28.883333,22-11-2013,151.5,63.900000000000006,20.6,96.200005,55.29999542236328
-28.058889,30.373611,22-11-2013,157.90001,67.4,14.6,71.8,86.1000069482422
-25.99136,27.84208,25-11-2013,165.8,90.0,6.0,86.4,79.3999984741211
-29.7775,29.470833,25-11-2013,146.0,76.80000000000001,15.8,100.1,45.900001525878906
-29.744167,29.905833,25-11-2013,155.1,57.0,29.1,104.200005,50.899995422363276
-26.45,28.085833,25-11-2013,163.6,75.2,1.3000001,71.5,92.1
-29.042222,24.6,25-11-2013,216.6,42.6,0.1,40.4,176.1999984741211
-33.38056,19.30167,25-11-2013,190.6,36.7,8.0,36.4,154.1999984741211
-32.502778,19.535833,25-11-2013,214.8,15.7,0.5,14.900001,199.89999942779542
-28.338333,31.373611,25-11-2013,156.6,67.60000000000001,4.2000003,64.6,92.0000015258789
-28.068333,31.55,25-11-2013,162.5,63.7,4.4,60.8,101.70000076293945
-28.1175,26.719444,26-07-2011,193.3,52.400000000000006,2.3,50.0,143.3
-28.1175,26.719444,23-08-2011,193.3,52.400000000000006,2.3,50.0,143.3
-28.1175,26.719444,30-08-2011,193.3,52.400000000000006,2.3,50.0,143.3
-28.1175,26.719444,21-09-2011,193.3,52.400000000000006,2.3,50.0,143.3
-28.1175,26.719444,29-09-2011,193.3,52.400000000000006,2.3,50.0,143.3
-28.1175,26.719444,17-11-2011,193.3,52.400000000000006,2.3,50.0,143.3
-27.01011111,26.69808333,26-11-2013,181.0,69.60000000000001,0.7,66.1,114.9000015258789
-31.860278,18.6875,26-11-2013,217.5,14.9,0.5,14.2,203.30000019073486
-25.73411,27.21422,26-11-2013,168.6,95.8,9.5,93.8,74.79999694824218
-30.733889,29.828333,26-11-2013,150.2,66.3,25.5,106.9,43.29999847412108
-29.987778,29.851667,26-11-2013,150.6,61.6,30.9,111.700005,38.899995422363276
-27.00222,28.76528,26-11-2013,158.8,69.60000000000001,1.4,66.1,92.70000152587892
-28.1175,26.719444,07-06-2012,179.40001,136.20000000000002,1.1,129.40001,50.00000084472657
-26.970278,27.211111,26-11-2013,172.7,67.9,1.0,64.5,108.19999999999999
-26.880278,26.965,26-11-2013,173.7,71.2,1.0,67.700005,105.99999542236327
-26.98472222,26.63227778,26-11-2013,180.40001,72.60000000000001,0.8,69.0,111.40001000000001
-29.160278,26.573333,26-11-2013,192.6,31.6,0.7,30.1,162.49999961853027
-29.028629,24.638389,26-11-2013,215.2,44.1,0.1,41.9,173.29999847412108
-28.69485,28.23487,26-11-2013,155.3,51.2,9.2,56.600002,98.69999771118165
-28.1175,26.719444,17-07-2012,191.7,48.3,1.0,45.9,145.79999847412108
-33.501667,21.624167,26-11-2013,179.1,52.5,0.1,49.9,129.1999984741211
-32.595833,19.009444,26-11-2013,215.3,18.4,6.2000003,18.2,197.09999923706056
-28.1175,26.719444,17-09-2012,191.7,48.3,1.0,45.9,145.79999847412108
-25.45963889,28.26430556,26-11-2013,170.7,79.0,1.5,75.1,95.6000015258789
-29.161667,23.696389,27-11-2013,225.5,33.300000000000004,0.1,31.6,193.89999961853027
-25.81048333,27.90955222,27-11-2013,168.90001,87.4,1.4,83.1,85.80001152587892
-24.670833,28.560833,27-11-2013,166.8,75.8,13.5,75.700005,91.09999542236329
-30.398056,30.601944,27-11-2013,156.6,71.2,29.800001,118.9,37.69999847412109
-26.861111,28.884722,27-11-2013,158.2,72.7,1.5,69.1,89.1000015258789
-29.033333,23.983333,27-11-2013,219.8,38.3,0.2,36.4,183.3999984741211
-28.69485,28.23487,27-11-2013,155.3,51.2,9.2,56.600002,98.69999771118165
-29.615556,27.065278,27-11-2013,179.6,36.1,0.7,34.3,145.30000076293945
-28.883333,27.89,27-11-2013,160.1,48.6,9.1,52.4,107.69999847412109
-33.7075,18.97444444,27-11-2013,195.7,36.2,11.8,36.9,158.79999847412108
-32.94583,18.33667,27-11-2013,191.7,17.6,6.1,17.800001,173.8999988555908
-24.282222,28.090278,28-11-2013,162.40001,95.8,2.0,91.1,71.30001152587892
-30.13573889,30.67422222,28-11-2013,156.5,58.0,29.5,105.700005,50.79999542236328
-28.1175,26.719444,18-07-2013,184.7,43.6,0.7,41.4,143.29999847412108
-33.31388889,19.07472222,28-11-2013,200.1,30.1,10.8,30.9,169.20000038146972
-33.13083,18.86278,28-11-2013,193.6,26.1,9.7,26.800001,166.79999885559081
-29.744167,29.905833,29-11-2013,155.1,57.0,29.1,104.200005,50.899995422363276
-29.803611,30.516111,29-11-2013,150.2,41.7,30.800001,92.5,57.69999999999999
-26.73806,27.59194,01-12-2013,166.2,73.8,1.1,70.1,96.1000015258789
-28.735556,29.820556,02-12-2013,162.5,54.900000000000006,14.3,64.200005,98.29999542236328
-26.45,28.085833,02-12-2013,163.6,75.2,1.3000001,71.5,92.1
-25.127778,27.628889,03-12-2013,180.2,76.60000000000001,1.9,72.8,107.39999694824218
-24.69514,27.40906,03-12-2013,180.3,81.9,2.3,77.9,102.3999984741211
-27.273889,28.49,03-12-2013,160.1,67.2,3.8,64.3,95.79999694824218
-27.4275,28.525833,03-12-2013,159.0,65.10000000000001,8.400001,65.0,94.0
-27.3,28.586944,03-12-2013,159.8,67.0,4.7000003,64.3,95.4999969482422
-27.398611,26.614722,03-12-2013,187.40001,58.5,0.8,55.600002,131.80000771118165
-30.160091,27.40124,03-12-2013,172.7,40.5,0.90000004,38.5,134.2
-30.336111,27.359444,03-12-2013,175.0,41.3,0.90000004,39.3,135.70000076293945
-33.08883333,19.21878333,03-12-2013,189.8,31.5,7.0,31.1,158.69999961853028
-27.4,26.624722,03-12-2013,187.40001,58.5,0.8,55.600002,131.80000771118165
-29.161667,23.696389,04-12-2013,225.5,33.300000000000004,0.1,31.6,193.89999961853027
-27.01011111,26.69808333,04-12-2013,181.0,69.60000000000001,0.7,66.1,114.9000015258789
-29.641944,30.6875,04-12-2013,153.8,30.5,30.9,78.3,75.4999969482422
-28.1175,26.719444,19-05-2014,186.2,64.5,0.5,61.3,124.90000076293944
-28.1175,26.719444,03-06-2014,186.2,64.5,0.5,61.3,124.90000076293944
-25.20639,27.558,04-12-2013,178.40001,77.60000000000001,1.9,73.8,104.6000069482422
-27.363611,31.783333,04-12-2013,154.3,54.6,7.3,52.4,101.8999984741211
-26.648056,27.089444,04-12-2013,171.1,75.2,1.0,71.5,99.6
-26.970278,27.211111,04-12-2013,172.7,67.9,1.0,64.5,108.19999999999999
-26.880278,26.965,04-12-2013,173.7,71.2,1.0,67.700005,105.99999542236327
-26.98472222,26.63227778,04-12-2013,180.40001,72.60000000000001,0.8,69.0,111.40001000000001
-31.000833,26.353056,04-12-2013,194.7,31.700000000000003,0.5,30.1,164.59999961853026
-30.679722,26.7125,04-12-2013,192.1,32.9,0.6,31.2,160.89999923706054
-28.1175,26.719444,06-08-2014,191.5,38.0,0.5,36.100002,155.39999771118164
-34.039722,22.133333,04-12-2013,150.2,73.3,2.2,69.8,80.39999694824218
-28.760833,17.730278,05-12-2013,240.3,15.9,0.0,15.1,225.19999961853028
-26.905,32.324722,05-12-2013,156.40001,57.3,7.8,54.9,101.5000084741211
-28.116667,26.725278,05-12-2013,184.7,43.6,0.7,41.4,143.29999847412108
-34.250556,20.9925,05-12-2013,168.1,51.7,3.1000001,49.3,118.80000076293945
-34.092222,21.295278,05-12-2013,163.8,55.7,1.7,53.0,110.80000000000001
-23.658056,31.05,06-12-2013,152.2,69.2,0.90000004,65.8,86.39999694824218
-23.281,30.54305556,06-12-2013,147.40001,121.5,6.1,115.9,31.500008474121103
-27.02314,28.59389,07-12-2013,160.8,69.2,1.4,65.8,94.9999969482422
-25.99136,27.84208,09-12-2013,165.8,90.0,6.0,86.4,79.3999984741211
-27.935,26.126667,09-12-2013,189.6,48.1,0.7,45.7,143.89999923706054
-28.141944,26.417778,09-12-2013,189.0,43.6,0.7,41.4,147.5999984741211
-28.1175,26.719444,09-12-2013,184.7,43.6,0.7,41.4,143.29999847412108
-28.116667,26.725278,09-12-2013,184.7,43.6,0.7,41.4,143.29999847412108
-25.73411,27.21422,10-12-2013,168.6,95.8,9.5,93.8,74.79999694824218
-25.45963889,28.26430556,10-12-2013,170.7,79.0,1.5,75.1,95.6000015258789
-27.01011111,26.69808333,11-12-2013,181.0,69.60000000000001,0.7,66.1,114.9000015258789
-25.81048333,27.90955222,11-12-2013,168.90001,87.4,1.4,83.1,85.80001152587892
-28.116667,26.725278,22-02-2011,188.7,84.0,2.5,80.1,108.6000015258789
-24.183889,30.823889,11-12-2013,154.90001,75.9,2.3,72.1,82.80001152587892
-24.058889,31.237222,11-12-2013,152.3,73.4,1.0,69.700005,82.59999542236329
-28.116667,26.725278,26-07-2011,193.3,52.400000000000006,2.3,50.0,143.3
-28.116667,26.725278,23-08-2011,193.3,52.400000000000006,2.3,50.0,143.3
-28.116667,26.725278,21-09-2011,193.3,52.400000000000006,2.3,50.0,143.3
-28.116667,26.725278,18-10-2011,193.3,52.400000000000006,2.3,50.0,143.3
-28.116667,26.725278,14-12-2011,193.3,52.400000000000006,2.3,50.0,143.3
-28.116667,26.725278,18-01-2012,179.40001,136.20000000000002,1.1,129.40001,50.00000084472657
-28.116667,26.725278,15-02-2012,179.40001,136.20000000000002,1.1,129.40001,50.00000084472657
-28.116667,26.725278,14-03-2012,179.40001,136.20000000000002,1.1,129.40001,50.00000084472657
-26.03611,30.99778,11-12-2013,155.5,104.4,48.600002,121.700005,33.79999542236328
-27.5275,30.858056,11-12-2013,151.7,82.2,20.300001,89.0,62.69999999999999
-28.75,30.442778,11-12-2013,167.2,50.2,8.6,50.100002,117.09999771118163
-28.116667,26.725278,09-05-2012,179.40001,136.20000000000002,1.1,129.40001,50.00000084472657
-28.116667,26.725278,29-05-2012,179.40001,136.20000000000002,1.1,129.40001,50.00000084472657
-28.116667,26.725278,06-06-2012,179.40001,136.20000000000002,1.1,129.40001,50.00000084472657
-28.116667,26.725278,14-06-2012,179.40001,136.20000000000002,1.1,129.40001,50.00000084472657
-28.116667,26.725278,21-06-2012,179.40001,136.20000000000002,1.1,129.40001,50.00000084472657
-28.116667,26.725278,04-07-2012,179.40001,136.20000000000002,1.1,129.40001,50.00000084472657
-28.116667,26.725278,01-08-2012,191.7,48.3,1.0,45.9,145.79999847412108
-28.116667,26.725278,29-08-2012,191.7,48.3,1.0,45.9,145.79999847412108
-28.116667,26.725278,17-09-2012,191.7,48.3,1.0,45.9,145.79999847412108
-28.116667,26.725278,24-10-2012,191.7,48.3,1.0,45.9,145.79999847412108
-28.116667,26.725278,15-11-2012,191.7,48.3,1.0,45.9,145.79999847412108
-28.404444,30.013056,11-12-2013,163.7,60.5,11.3,62.2,101.49999923706054
